date,nav,ticker
2022-01-25,170.33942125786797,FUND2
2022-01-26,168.2627064466067,FUND2
2022-01-27,169.25434234441073,FUND2
2022-01-28,168.95066617021394,FUND2
2022-01-31,170.18621573393537,FUND2
2022-02-01,169.85144097078324,FUND2
2022-02-02,166.9056260084711,FUND2
2022-02-03,166.61795838327632,FUND2
2022-02-04,166.70550126227357,FUND2
2022-02-07,167.18016342869566,FUND2
2022-02-08,166.94932341576686,FUND2
2022-02-09,166.8925032057891,FUND2
2022-02-10,167.0409994212521,FUND2
2022-02-11,168.8578288079961,FUND2
2022-02-14,170.70762949135298,FUND2
2022-02-15,168.63252660848167,FUND2
2022-02-16,168.6907196467794,FUND2
2022-02-17,168.6907196467794,FUND2
2022-02-18,169.85134014911603,FUND2
2022-02-21,169.85134014911603,FUND2
2022-02-22,169.04560019440876,FUND2
2022-02-23,167.6524253589393,FUND2
2022-02-24,167.28179405490528,FUND2
2022-02-25,167.28179405490528,FUND2
2022-02-28,167.36855674863915,FUND2
2022-03-01,167.449937298666,FUND2
2022-03-02,167.06910796486116,FUND2
2022-03-03,164.55083258305862,FUND2
2022-03-04,163.16531033463582,FUND2
2022-03-07,161.3567171314831,FUND2
2022-03-08,158.9020935790893,FUND2
2022-03-09,160.20633160378426,FUND2
2022-03-10,161.54457778830243,FUND2
2022-03-11,163.87503707318157,FUND2
2022-03-14,166.17789879719794,FUND2
2022-03-15,166.27509864941854,FUND2
2022-03-16,169.13120674744496,FUND2
2022-03-17,170.22815090737475,FUND2
2022-03-18,169.4069009148394,FUND2
2022-03-21,166.3109617984857,FUND2
2022-03-22,167.02883095070067,FUND2
2022-03-23,167.02883095070067,FUND2
2022-03-24,170.0454434057307,FUND2
2022-03-25,166.18557682605785,FUND2
2022-03-28,163.2450371686024,FUND2
2022-03-29,164.90398914381893,FUND2
2022-03-30,166.50635549135026,FUND2
2022-03-31,166.50635549135026,FUND2
2022-04-01,168.56751524171818,FUND2
2022-04-04,168.5752217699218,FUND2
2022-04-05,166.4147407684658,FUND2
2022-04-06,165.08335410722717,FUND2
2022-04-07,165.99279034346097,FUND2
2022-04-08,168.21103666818266,FUND2
2022-04-11,168.10752070160308,FUND2
2022-04-12,169.25917001736173,FUND2
2022-04-13,172.37395670420057,FUND2
2022-04-14,170.11306329144284,FUND2
2022-04-15,170.84843840220879,FUND2
2022-04-18,168.36642513225163,FUND2
2022-04-19,170.47561637391124,FUND2
2022-04-20,167.96360796376527,FUND2
2022-04-21,169.88760549212296,FUND2
2022-04-22,168.30743817110903,FUND2
2022-04-25,168.31885184376742,FUND2
2022-04-26,166.34659996584122,FUND2
2022-04-27,163.9500518374107,FUND2
2022-04-28,165.23928975413685,FUND2
2022-04-29,164.95371495453622,FUND2
2022-05-02,164.3508133207453,FUND2
2022-05-03,163.02395680046226,FUND2
2022-05-04,162.8534697546855,FUND2
2022-05-05,165.0086816566836,FUND2
2022-05-06,164.5636158280736,FUND2
2022-05-09,162.05749369952088,FUND2
2022-05-10,161.18011251132458,FUND2
2022-05-11,162.45539784593254,FUND2
2022-05-12,160.35293687570527,FUND2
2022-05-13,159.29617746244548,FUND2
2022-05-16,159.6337995199206,FUND2
2022-05-17,160.94048056799355,FUND2
2022-05-18,163.39547915959386,FUND2
2022-05-19,163.4530961381181,FUND2
2022-05-20,162.49018307816286,FUND2
2022-05-23,160.7360856151182,FUND2
2022-05-24,162.61553664229723,FUND2
2022-05-25,163.53775579566835,FUND2
2022-05-26,164.0766118769838,FUND2
2022-05-27,164.66068129659214,FUND2
2022-05-30,166.66287882241488,FUND2
2022-05-31,167.61212883401896,FUND2
2022-06-01,167.06798781628063,FUND2
2022-06-02,165.16704338823558,FUND2
2022-06-03,164.27298423185496,FUND2
2022-06-06,163.52786283738473,FUND2
2022-06-07,163.98087332175652,FUND2
2022-06-08,164.1825494175491,FUND2
2022-06-09,163.26750284614042,FUND2
2022-06-10,163.7965352721392,FUND2
2022-06-13,161.45136242832228,FUND2
2022-06-14,163.50501389316537,FUND2
2022-06-15,166.807217299026,FUND2
2022-06-16,164.92255752500628,FUND2
2022-06-17,164.578056000855,FUND2
2022-06-20,162.83748908955727,FUND2
2022-06-21,163.97237706691686,FUND2
2022-06-22,161.71331437344713,FUND2
2022-06-23,162.14714438689384,FUND2
2022-06-24,163.4101594601692,FUND2
2022-06-27,163.69911393934603,FUND2
2022-06-28,163.61512630501306,FUND2
2022-06-29,167.3439340877703,FUND2
2022-06-30,166.88653954532649,FUND2
2022-07-01,166.52436300801727,FUND2
2022-07-04,168.18493677597596,FUND2
2022-07-05,166.42807223660978,FUND2
2022-07-06,166.42807223660978,FUND2
2022-07-07,167.11926764489758,FUND2
2022-07-08,166.24781551643656,FUND2
2022-07-11,168.47512386548638,FUND2
2022-07-12,168.84441468211733,FUND2
2022-07-13,166.6741672193935,FUND2
2022-07-14,167.37625195771363,FUND2
2022-07-15,166.84256064169605,FUND2
2022-07-18,166.38203675795026,FUND2
2022-07-19,166.00400438667288,FUND2
2022-07-20,165.1368073450306,FUND2
2022-07-21,167.0244202118131,FUND2
2022-07-22,165.4705670222074,FUND2
2022-07-25,168.13408980265535,FUND2
2022-07-26,167.4393029141155,FUND2
2022-07-27,167.44815375343117,FUND2
2022-07-28,167.97718307840591,FUND2
2022-07-29,167.97718307840591,FUND2
2022-08-01,165.83384761842692,FUND2
2022-08-02,165.32192748610302,FUND2
2022-08-03,166.10918448124337,FUND2
2022-08-04,166.10918448124337,FUND2
2022-08-05,165.70662502170873,FUND2
2022-08-08,165.89745692591464,FUND2
2022-08-09,167.75322766172866,FUND2
2022-08-10,167.27555029077263,FUND2
2022-08-11,165.7659542021022,FUND2
2022-08-12,165.93858226969755,FUND2
2022-08-15,166.67537928941766,FUND2
2022-08-16,167.66645173918172,FUND2
2022-08-17,167.015495652813,FUND2
2022-08-18,165.73520795456065,FUND2
2022-08-19,167.35559025868093,FUND2
2022-08-22,167.35559025868093,FUND2
2022-08-23,168.38814500538376,FUND2
2022-08-24,167.61336831123086,FUND2
2022-08-25,164.87186785716239,FUND2
2022-08-26,164.85262936181323,FUND2
2022-08-29,166.93289985096774,FUND2
2022-08-30,165.94860597850902,FUND2
2022-08-31,164.2524226678601,FUND2
2022-09-01,164.16745737438285,FUND2
2022-09-02,163.60871444762466,FUND2
2022-09-05,162.19955713705355,FUND2
2022-09-06,160.02053029160777,FUND2
2022-09-07,159.6362664399952,FUND2
2022-09-08,157.48059365024773,FUND2
2022-09-09,156.54476177824745,FUND2
2022-09-12,155.48581011743366,FUND2
2022-09-13,156.36399720660526,FUND2
2022-09-14,157.4975510970391,FUND2
2022-09-15,155.93700036645538,FUND2
2022-09-16,156.82942305790255,FUND2
2022-09-19,160.8770645125811,FUND2
2022-09-20,161.65113599717702,FUND2
2022-09-21,161.16046560481087,FUND2
2022-09-22,161.0978655548725,FUND2
2022-09-23,161.69967461722013,FUND2
2022-09-26,162.0702763137717,FUND2
2022-09-27,163.357330112542,FUND2
2022-09-28,163.357330112542,FUND2
2022-09-29,164.82675446237022,FUND2
2022-09-30,162.9249656864201,FUND2
2022-10-03,160.3042347987837,FUND2
2022-10-04,157.1694227915164,FUND2
2022-10-05,157.1694227915164,FUND2
2022-10-06,155.58782859919512,FUND2
2022-10-07,153.5456517732012,FUND2
2022-10-10,155.51495413329508,FUND2
2022-10-11,154.3209095141649,FUND2
2022-10-12,156.04654487983828,FUND2
2022-10-13,155.68941051365067,FUND2
2022-10-14,153.73531756708684,FUND2
2022-10-17,153.28270550198187,FUND2
2022-10-18,155.93578476748863,FUND2
2022-10-19,155.61114628592202,FUND2
2022-10-20,153.6455128257298,FUND2
2022-10-21,153.6455128257298,FUND2
2022-10-24,155.00542703166815,FUND2
2022-10-25,154.60646505016106,FUND2
2022-10-26,153.81766473382677,FUND2
2022-10-27,153.99959755051813,FUND2
2022-10-28,154.45869105552487,FUND2
2022-10-31,153.73340765753173,FUND2
2022-11-01,156.17393281287798,FUND2
2022-11-02,158.0203014384862,FUND2
2022-11-03,159.2203889613353,FUND2
2022-11-04,162.23580463292515,FUND2
2022-11-07,164.36476912769336,FUND2
2022-11-08,164.8865925090093,FUND2
2022-11-09,164.66231206877615,FUND2
2022-11-10,164.68302892340873,FUND2
2022-11-11,165.20199747285668,FUND2
2022-11-14,165.49704286569786,FUND2
2022-11-15,165.06264326181685,FUND2
2022-11-16,164.04452972076135,FUND2
2022-11-17,162.7785607416736,FUND2
2022-11-18,163.35556001855213,FUND2
2022-11-21,163.21765531982408,FUND2
2022-11-22,164.35114127256503,FUND2
2022-11-23,168.0777066344006,FUND2
2022-11-24,166.9588653659834,FUND2
2022-11-25,168.17630685742225,FUND2
2022-11-28,168.2080243714671,FUND2
2022-11-29,167.35298806068738,FUND2
2022-11-30,167.2848622669763,FUND2
2022-12-01,167.40843691207678,FUND2
2022-12-02,167.94761414232022,FUND2
2022-12-05,166.52662174960224,FUND2
2022-12-06,163.6749182197896,FUND2
2022-12-07,164.31642708208116,FUND2
2022-12-08,162.6795630247722,FUND2
2022-12-09,164.1257437933623,FUND2
2022-12-12,162.0391306579179,FUND2
2022-12-13,163.3304285820102,FUND2
2022-12-14,164.88628276298988,FUND2
2022-12-15,165.14801108926656,FUND2
2022-12-16,162.67916852489157,FUND2
2022-12-19,161.8549377403587,FUND2
2022-12-20,162.94294900007233,FUND2
2022-12-21,162.19922406665708,FUND2
2022-12-22,161.16199225057736,FUND2
2022-12-23,160.02649729993504,FUND2
2022-12-26,161.11294307200185,FUND2
2022-12-27,159.45335692169334,FUND2
2022-12-28,160.79810445481516,FUND2
2022-12-29,160.51045852821554,FUND2
2022-12-30,161.22424709681667,FUND2
2020-01-01,98.16132172786666,FUND3
2020-01-02,98.81372558999003,FUND3
2020-01-03,98.81372558999003,FUND3
2020-01-06,97.27788680097484,FUND3
2020-01-07,98.23004693478458,FUND3
2020-01-08,98.23276279225888,FUND3
2020-01-09,98.06415077895679,FUND3
2020-01-10,97.03603974880465,FUND3
2020-01-13,96.61822883863601,FUND3
2020-01-14,97.31596222942103,FUND3
2020-01-15,97.19535854956807,FUND3
2020-01-16,97.58883660999231,FUND3
2020-01-17,98.00448938280961,FUND3
2020-01-20,97.9063785118567,FUND3
2020-01-21,94.68483289313643,FUND3
2020-01-22,94.24666183585478,FUND3
2020-01-23,96.1841968318848,FUND3
2020-01-24,96.85014561412135,FUND3
2020-01-27,96.51911053684083,FUND3
2020-01-28,95.61714952759101,FUND3
2020-01-29,96.24826413609122,FUND3
2020-01-30,97.30306025650911,FUND3
2020-01-31,97.30306025650911,FUND3
2020-02-03,96.88238062853856,FUND3
2020-02-04,98.46854999528807,FUND3
2020-02-05,99.25607998399182,FUND3
2020-02-06,99.0907074502015,FUND3
2020-02-07,100.02562546772009,FUND3
2020-02-10,101.37716222301682,FUND3
2020-02-11,101.13802079883696,FUND3
2020-02-12,101.72609042967429,FUND3
2020-02-13,101.64995564772907,FUND3
2020-02-14,100.931067023542,FUND3
2020-02-17,100.11230674231093,FUND3
2020-02-18,100.68567821727285,FUND3
2020-02-19,103.20207589264908,FUND3
2020-02-20,103.20207589264908,FUND3
2020-02-21,103.20207589264908,FUND3
2020-02-24,103.01660228009727,FUND3
2020-02-25,102.79036350923516,FUND3
2020-02-26,104.53203495362233,FUND3
2020-02-27,106.70702924211339,FUND3
2020-02-28,105.950776858949,FUND3
2020-03-02,110.15707512747255,FUND3
2020-03-03,110.15707512747255,FUND3
2020-03-04,110.69947767628008,FUND3
2020-03-05,110.84041114560077,FUND3
2020-03-06,111.33081433189244,FUND3
2020-03-09,112.55286540717219,FUND3
2020-03-10,112.38202010958477,FUND3
2020-03-11,113.55771717659789,FUND3
2020-03-12,115.12153374861467,FUND3
2020-03-13,116.32609195056298,FUND3
2020-03-16,115.33001569038315,FUND3
2020-03-17,115.06362661198501,FUND3
2020-03-18,115.84922746241588,FUND3
2020-03-19,116.60699964790912,FUND3
2020-03-20,118.40087581460278,FUND3
2020-03-23,119.93686871907899,FUND3
2020-03-24,119.48933977604352,FUND3
2020-03-25,118.64155670685588,FUND3
2020-03-26,119.48930187945632,FUND3
2020-03-27,119.3785053181766,FUND3
2020-03-30,118.53188561184274,FUND3
2020-03-31,119.94265825696904,FUND3
2020-04-01,119.26859311477891,FUND3
2020-04-02,119.70721317862578,FUND3
2020-04-03,118.30366538236643,FUND3
2020-04-06,116.73056607623862,FUND3
2020-04-07,116.9116861995479,FUND3
2020-04-08,113.08248702113922,FUND3
2020-04-09,113.851609672867,FUND3
2020-04-10,113.51495466983856,FUND3
2020-04-13,113.51495466983856,FUND3
2020-04-14,119.77622771653449,FUND3
2020-04-15,120.22914891014216,FUND3
2020-04-16,122.0893417441103,FUND3
2020-04-17,123.7800496863491,FUND3
2020-04-20,126.49234398677147,FUND3
2020-04-21,124.51117583292057,FUND3
2020-04-22,120.2741419013479,FUND3
2020-04-23,119.39131755368287,FUND3
2020-04-24,120.2774026468413,FUND3
2020-04-27,123.48810789472012,FUND3
2020-04-28,124.99764896962617,FUND3
2020-04-29,123.93830660195893,FUND3
2020-04-30,120.9609486311685,FUND3
2020-05-01,120.90685735429953,FUND3
2020-05-04,121.1029456148014,FUND3
2020-05-05,119.40632105247701,FUND3
2020-05-06,120.40667273415335,FUND3
2020-05-07,120.71801469688006,FUND3
2020-05-08,122.08640178253687,FUND3
2020-05-11,120.32046325266903,FUND3
2020-05-12,120.74009037125589,FUND3
2020-05-13,122.56663599568493,FUND3
2020-05-14,120.07238669180205,FUND3
2020-05-15,118.63130283780477,FUND3
2020-05-18,119.44492179200262,FUND3
2020-05-19,119.54209510040602,FUND3
2020-05-20,118.396464893601,FUND3
2020-05-21,117.29660325322287,FUND3
2020-05-22,116.14358769673876,FUND3
2020-05-25,113.99385892760903,FUND3
2020-05-26,113.38597334961653,FUND3
2020-05-27,116.61878911428532,FUND3
2020-05-28,114.36387772280365,FUND3
2020-05-29,113.37861739728608,FUND3
2020-06-01,114.60008281363075,FUND3
2020-06-02,115.16849186463753,FUND3
2020-06-03,114.99573934830785,FUND3
2020-06-04,115.49419176068902,FUND3
2020-06-05,111.74764853671557,FUND3
2020-06-08,111.98349836347472,FUND3
2020-06-09,114.77456421357752,FUND3
2020-06-10,116.11137413148869,FUND3
2020-06-11,115.12277732180914,FUND3
2020-06-12,114.3675108167993,FUND3
2020-06-15,114.93062351906525,FUND3
2020-06-16,114.37982365625471,FUND3
2020-06-17,115.70996091485193,FUND3
2020-06-18,116.5101152359249,FUND3
2020-06-19,116.06461620899888,FUND3
2020-06-22,115.19780140292093,FUND3
2020-06-23,117.14605802817096,FUND3
2020-06-24,117.5248373037663,FUND3
2020-06-25,118.7661860987937,FUND3
2020-06-26,120.67709606458091,FUND3
2020-06-29,119.11515968271569,FUND3
2020-06-30,118.82342493841931,FUND3
2020-07-01,117.05458504055126,FUND3
2020-07-02,115.65725833272926,FUND3
2020-07-03,117.38096005741072,FUND3
2020-07-06,114.55325858967768,FUND3
2020-07-07,113.95302493525794,FUND3
2020-07-08,111.93607296081764,FUND3
2020-07-09,111.93607296081764,FUND3
2020-07-10,114.32014435165416,FUND3
2020-07-13,113.91663401483984,FUND3
2020-07-14,112.07794365734014,FUND3
2020-07-15,109.92165106725302,FUND3
2020-07-16,109.75555270287404,FUND3
2020-07-17,109.16633906243096,FUND3
2020-07-20,109.92825291734847,FUND3
2020-07-21,109.31080355731655,FUND3
2020-07-22,110.34598556864724,FUND3
2020-07-23,112.05534233193795,FUND3
2020-07-24,114.28208815255357,FUND3
2020-07-27,113.78409579691393,FUND3
2020-07-28,116.70291518303554,FUND3
2020-07-29,117.28043649795161,FUND3
2020-07-30,116.64033123365355,FUND3
2020-07-31,115.33046403702419,FUND3
2020-08-03,115.64788482702922,FUND3
2020-08-04,115.84635368403546,FUND3
2020-08-05,115.44275516310489,FUND3
2020-08-06,114.75821941531954,FUND3
2020-08-07,113.10499638537324,FUND3
2020-08-10,110.46647651277091,FUND3
2020-08-11,107.69005382334929,FUND3
2020-08-12,107.47051171865331,FUND3
2020-08-13,107.31389508635453,FUND3
2020-08-14,108.19714491039588,FUND3
2020-08-17,107.31488850009345,FUND3
2020-08-18,105.31314915591796,FUND3
2020-08-19,106.39251977392408,FUND3
2020-08-20,106.71935950665832,FUND3
2020-08-21,105.8704820809965,FUND3
2020-08-24,106.46946701072861,FUND3
2020-08-25,104.67387264326837,FUND3
2020-08-26,105.1165630221564,FUND3
2020-08-27,104.3322065726302,FUND3
2020-08-28,104.3322065726302,FUND3
2020-08-31,103.88411348252042,FUND3
2020-09-01,102.7363273519776,FUND3
2020-09-02,101.58627927401349,FUND3
2020-09-03,100.79866781164952,FUND3
2020-09-04,100.86834848257485,FUND3
2020-09-07,101.6946763713972,FUND3
2020-09-08,104.97450834990538,FUND3
2020-09-09,105.9513160490168,FUND3
2020-09-10,106.34550422081261,FUND3
2020-09-11,106.34550422081261,FUND3
2020-09-14,108.0879949224103,FUND3
2020-09-15,108.46615537847985,FUND3
2020-09-16,110.62954823867118,FUND3
2020-09-17,110.73692742740889,FUND3
2020-09-18,110.42017224674066,FUND3
2020-09-21,109.48117898590226,FUND3
2020-09-22,110.83077172179287,FUND3
2020-09-23,111.43576860642274,FUND3
2020-09-24,108.76857022642577,FUND3
2020-09-25,108.91022128834882,FUND3
2020-09-28,109.04490156304848,FUND3
2020-09-29,109.19769816358232,FUND3
2020-09-30,109.17599078736522,FUND3
2020-10-01,108.99897672594602,FUND3
2020-10-02,107.45739003682925,FUND3
2020-10-05,106.07706857632408,FUND3
2020-10-06,107.8105543759043,FUND3
2020-10-07,105.82308078919276,FUND3
2020-10-08,107.83039514911945,FUND3
2020-10-09,109.03934270768742,FUND3
2020-10-12,109.90701093353262,FUND3
2020-10-13,111.44566281094296,FUND3
2020-10-14,112.04647270510732,FUND3
2020-10-15,108.67316774364708,FUND3
2020-10-16,108.19582693728597,FUND3
2020-10-19,108.28094656568345,FUND3
2020-10-20,110.63842266540695,FUND3
2020-10-21,108.88242519194135,FUND3
2020-10-22,108.3993843909721,FUND3
2020-10-23,108.7692215115414,FUND3
2020-10-26,108.0706962138964,FUND3
2020-10-27,107.78543063172413,FUND3
2020-10-28,106.77879310170573,FUND3
2020-10-29,106.2206482586683,FUND3
2020-10-30,105.24611265533504,FUND3
2020-11-02,105.94423317866199,FUND3
2020-11-03,106.44004097494164,FUND3
2020-11-04,105.25873915918969,FUND3
2020-11-05,105.68917939988344,FUND3
2020-11-06,106.83329646858881,FUND3
2020-11-09,108.26652063015234,FUND3
2020-11-10,109.02342713273798,FUND3
2020-11-11,108.9204721076122,FUND3
2020-11-12,111.30260511725076,FUND3
2020-11-13,109.28023748178015,FUND3
2020-11-16,109.8807030012306,FUND3
2020-11-17,109.45183364631939,FUND3
2020-11-18,107.0276522987813,FUND3
2020-11-19,106.1444056314242,FUND3
2020-11-20,104.77513751134708,FUND3
2020-11-23,105.01068327020432,FUND3
2020-11-24,105.19780914076573,FUND3
2020-11-25,102.56269888160033,FUND3
2020-11-26,103.69369459134563,FUND3
2020-11-27,103.00038441068347,FUND3
2020-11-30,102.90828717277442,FUND3
2020-12-01,101.12632304423863,FUND3
2020-12-02,101.38285919425245,FUND3
2020-12-03,101.38285919425245,FUND3
2020-12-04,101.83675435029058,FUND3
2020-12-07,99.67940966636829,FUND3
2020-12-08,98.72584757004151,FUND3
2020-12-09,99.31005160837795,FUND3
2020-12-10,100.50441782322399,FUND3
2020-12-11,100.9275308293895,FUND3
2020-12-14,101.74250770246749,FUND3
2020-12-15,100.72336600850991,FUND3
2020-12-16,98.85094584929875,FUND3
2020-12-17,98.99150588248284,FUND3
2020-12-18,101.42953146067826,FUND3
2020-12-21,102.14782401728873,FUND3
2020-12-22,104.83049307639996,FUND3
2020-12-23,104.83049307639996,FUND3
2020-12-24,104.83049307639996,FUND3
2020-12-25,104.29205883499051,FUND3
2020-12-28,104.50648916058319,FUND3
2020-12-29,105.95294366698515,FUND3
2020-12-30,105.95294366698515,FUND3
2020-12-31,106.35427729730674,FUND3
2021-01-01,105.68028003032543,FUND3
2021-01-04,107.97385425039359,FUND3
2021-01-05,106.92219974542374,FUND3
2021-01-06,107.05499069954594,FUND3
2021-01-07,107.13037823778009,FUND3
2021-01-08,105.9218043468894,FUND3
2021-01-11,106.9245433424415,FUND3
2021-01-12,108.78247717152752,FUND3
2021-01-13,107.30121894798863,FUND3
2021-01-14,105.16589730876353,FUND3
2021-01-15,105.71559480249537,FUND3
2021-01-18,106.28879810156424,FUND3
2021-01-19,107.03705709658473,FUND3
2021-01-20,108.3726216136233,FUND3
2021-01-21,109.61666422009198,FUND3
2021-01-22,111.42896071358123,FUND3
2021-01-25,112.40592239603151,FUND3
2021-01-26,111.98884849233832,FUND3
2021-01-27,109.99289196072108,FUND3
2021-01-28,110.69357099757305,FUND3
2021-01-29,111.20160161341576,FUND3
2021-02-01,113.21441695670877,FUND3
2021-02-02,115.19545333879388,FUND3
2021-02-03,114.01283466146673,FUND3
2021-02-04,114.92147147446829,FUND3
2021-02-05,115.62566359580117,FUND3
2021-02-08,117.96305779752994,FUND3
2021-02-09,119.19911973546353,FUND3
2021-02-10,120.44968027269356,FUND3
2021-02-11,121.30733910486559,FUND3
2021-02-12,121.18409733226083,FUND3
2021-02-15,124.96766679766161,FUND3
2021-02-16,122.52961992214226,FUND3
2021-02-17,120.89463906156743,FUND3
2021-02-18,121.0987396475722,FUND3
2021-02-19,122.5083663252567,FUND3
2021-02-22,124.930592647118,FUND3
2021-02-23,125.04462232691202,FUND3
2021-02-24,122.02415718037271,FUND3
2021-02-25,120.59954358166472,FUND3
2021-02-26,121.90495980060147,FUND3
2021-03-01,122.1350747793717,FUND3
2021-03-02,123.80251630088645,FUND3
2021-03-03,123.51549142564247,FUND3
2021-03-04,121.14915208881867,FUND3
2021-03-05,121.51635230506945,FUND3
2021-03-08,121.00918253053747,FUND3
2021-03-09,123.36238552821914,FUND3
2021-03-10,123.54649773329196,FUND3
2021-03-11,123.18316899464774,FUND3
2021-03-12,122.75488559515095,FUND3
2021-03-15,122.25026880953989,FUND3
2021-03-16,121.5901159266282,FUND3
2021-03-17,123.35927998298848,FUND3
2021-03-18,122.3880901298741,FUND3
2021-03-19,120.14075735165815,FUND3
2021-03-22,121.86880582758232,FUND3
2021-03-23,121.94915488505387,FUND3
2021-03-24,123.39004048476711,FUND3
2021-03-25,124.28446127498027,FUND3
2021-03-26,125.81103195317182,FUND3
2021-03-29,126.28313637695605,FUND3
2021-03-30,123.91158226032411,FUND3
2021-03-31,125.56987604833922,FUND3
2021-04-01,127.49085786667618,FUND3
2021-04-02,126.90188896529673,FUND3
2021-04-05,125.87186218594586,FUND3
2021-04-06,125.58473173126212,FUND3
2021-04-07,126.35702769539547,FUND3
2021-04-08,128.5822922508018,FUND3
2021-04-09,128.98994561611835,FUND3
2021-04-12,130.26719526643566,FUND3
2021-04-13,133.19978810430817,FUND3
2021-04-14,133.86930350917046,FUND3
2021-04-15,132.81486932032786,FUND3
2021-04-16,134.83982304397827,FUND3
2021-04-19,137.54038170606415,FUND3
2021-04-20,141.55484658383034,FUND3
2021-04-21,141.55484658383034,FUND3
2021-04-22,141.29414251038781,FUND3
2021-04-23,140.0590216506066,FUND3
2021-04-26,142.06364301816305,FUND3
2021-04-27,143.98029614430112,FUND3
2021-04-28,143.98029614430112,FUND3
2021-04-29,146.39345582919205,FUND3
2021-04-30,144.1724077806683,FUND3
2021-05-03,146.06484538780006,FUND3
2021-05-04,142.32510904783902,FUND3
2021-05-05,142.4682729134252,FUND3
2021-05-06,138.84024640392957,FUND3
2021-05-07,138.84024640392957,FUND3
2021-05-10,132.943142557234,FUND3
2021-05-11,131.65705900618278,FUND3
2021-05-12,134.1898222973386,FUND3
2021-05-13,135.354909883226,FUND3
2021-05-14,136.3888239452423,FUND3
2021-05-17,137.60102476758775,FUND3
2021-05-18,137.2038384967467,FUND3
2021-05-19,137.02897545923318,FUND3
2021-05-20,135.74428776242462,FUND3
2021-05-21,135.23595901228154,FUND3
2021-05-24,133.50639543903526,FUND3
2021-05-25,133.95973600647258,FUND3
2021-05-26,132.93664527664458,FUND3
2021-05-27,132.08504566382516,FUND3
2021-05-28,133.67248254634137,FUND3
2021-05-31,131.79759469658813,FUND3
2021-06-01,131.80487327604925,FUND3
2021-06-02,130.53268673365244,FUND3
2021-06-03,129.87731280986418,FUND3
2021-06-04,129.20461435191612,FUND3
2021-06-07,128.71214346282838,FUND3
2021-06-08,128.71214346282838,FUND3
2021-06-09,129.4358491327363,FUND3
2021-06-10,128.35192116539667,FUND3
2021-06-11,131.23929239125874,FUND3
2021-06-14,129.69151053088137,FUND3
2021-06-15,129.69151053088137,FUND3
2021-06-16,129.61136707596773,FUND3
2021-06-17,129.61136707596773,FUND3
2021-06-18,125.78462109387539,FUND3
2021-06-21,125.78462109387539,FUND3
2021-06-22,126.24769929667781,FUND3
2021-06-23,127.76722099775304,FUND3
2021-06-24,130.67647978498644,FUND3
2021-06-25,132.28744102625632,FUND3
2021-06-28,132.28744102625632,FUND3
2021-06-29,130.4002191138319,FUND3
2021-06-30,128.74386635773928,FUND3
2021-07-01,129.53735687899118,FUND3
2021-07-02,130.7738430033227,FUND3
2021-07-05,132.72814737015887,FUND3
2021-07-06,133.36192219383918,FUND3
2021-07-07,134.99189345585998,FUND3
2021-07-08,133.19302436885525,FUND3
2021-07-09,134.28428992189885,FUND3
2021-07-12,136.72941702510062,FUND3
2021-07-13,132.73141144935832,FUND3
2021-07-14,131.83895018120978,FUND3
2021-07-15,131.0691050672002,FUND3
2021-07-16,130.32070924113853,FUND3
2021-07-19,132.15394540981293,FUND3
2021-07-20,137.9336042146132,FUND3
2021-07-21,138.32398672056578,FUND3
2021-07-22,140.89932986289108,FUND3
2021-07-23,138.52034441237328,FUND3
2021-07-26,136.91841163334365,FUND3
2021-07-27,137.60029454425404,FUND3
2021-07-28,138.5030183057939,FUND3
2021-07-29,137.1787985034018,FUND3
2021-07-30,135.27494991025392,FUND3
2021-08-02,137.32785933729014,FUND3
2021-08-03,136.79091391954995,FUND3
2021-08-04,139.05202575657037,FUND3
2021-08-05,139.3906355499269,FUND3
2021-08-06,139.61154568781208,FUND3
2021-08-09,139.61403440597155,FUND3
2021-08-10,137.1754678401946,FUND3
2021-08-11,137.60485008850185,FUND3
2021-08-12,137.40604949850416,FUND3
2021-08-13,135.5392728157401,FUND3
2021-08-16,136.42632700828096,FUND3
2021-08-17,136.47040452635585,FUND3
2021-08-18,134.0393593986928,FUND3
2021-08-19,135.4497763200853,FUND3
2021-08-20,135.36019619241247,FUND3
2021-08-23,133.89696598965196,FUND3
2021-08-24,130.5058207259124,FUND3
2021-08-25,132.36483776513586,FUND3
2021-08-26,132.02510834761247,FUND3
2021-08-27,131.5698653460271,FUND3
2021-08-30,131.42112562000196,FUND3
2021-08-31,128.6582471380613,FUND3
2021-09-01,127.912716119409,FUND3
2021-09-02,128.24492737755645,FUND3
2021-09-03,130.05288494196827,FUND3
2021-09-06,128.77632364528466,FUND3
2021-09-07,130.54416064374698,FUND3
2021-09-08,127.85696134726598,FUND3
2021-09-09,127.2615082592578,FUND3
2021-09-10,125.51617023461621,FUND3
2021-09-13,128.10161140535382,FUND3
2021-09-14,130.19318660089237,FUND3
2021-09-15,131.753476957076,FUND3
2021-09-16,132.05893823816726,FUND3
2021-09-17,131.02570263944705,FUND3
2021-09-20,136.35433343101315,FUND3
2021-09-21,137.85951800058064,FUND3
2021-09-22,138.27357194823696,FUND3
2021-09-23,139.18726132131215,FUND3
2021-09-24,136.06663267703223,FUND3
2021-09-27,137.14988627380902,FUND3
2021-09-28,135.6678766069726,FUND3
2021-09-29,133.99960022451506,FUND3
